#Parameters from JPLUS_DR1
#TILE_ID,26016
#NUMBER,811
#ALPHA_J2000,254.3550
#DELTA_J2000,22.7819
#J0378,15.501,0.004
#J0395,15.214,0.006
#J0410,14.936,0.005
#J0430,14.872,0.005
#J0515,14.666,0.004
#J0660,14.620,0.002
#J0861,14.631,0.004
#gSDSS,14.764,0.003
#iSDSS,14.554,0.002
#rSDSS,14.617,0.002
#uJAVA,16.209,0.006
#zSDSS,14.592,0.003
#HJD,DMAG,DMAGERR,FILTER
2458277.60758409,-0.492,0.048,J0515
2458281.58646396,0.046,0.012,J0515
2458281.59538745,0.066,0.014,J0515
2458281.60432252,0.069,0.016,J0515
2458287.59585428,0.057,0.013,J0515
2458287.60476614,0.068,0.012,J0515
2458287.61371272,0.080,0.013,J0515
2458315.44855921,0.074,0.055,J0515
2458315.45750554,0.201,0.041,J0515
2458325.45174426,-0.063,0.016,J0515
2458325.46070210,-0.036,0.018,J0515
2458325.46965993,-0.001,0.018,J0515
2458366.34183777,-0.290,0.016,J0515
2458366.35077233,-0.253,0.011,J0515
2458366.35969532,-0.231,0.013,J0515
2458604.62291440,-0.048,0.015,J0515
2458604.63183832,-0.002,0.014,J0515
2458604.64076224,0.001,0.013,J0515
2458230.57797448,-0.325,0.005,rSDSS
2458230.58693320,-0.330,0.005,rSDSS
2458230.59586877,-0.322,0.005,rSDSS
2458244.55467801,-0.191,0.004,rSDSS
2458244.56361346,-0.175,0.004,rSDSS
2458244.57254890,-0.155,0.004,rSDSS
2458257.60544078,0.164,0.005,rSDSS
2458257.61439925,0.154,0.004,rSDSS
2458257.62333456,0.119,0.005,rSDSS
2458260.58738911,0.153,0.005,rSDSS
2458260.59638226,0.162,0.005,rSDSS
2458260.60534070,0.160,0.005,rSDSS
2458277.59956333,-0.341,0.009,rSDSS
2458277.60847529,-0.283,0.015,rSDSS
2458281.58735515,0.071,0.004,rSDSS
2458281.59629022,0.062,0.005,rSDSS
2458281.60521371,0.073,0.005,rSDSS
2458287.59674547,0.065,0.005,rSDSS
2458287.60565733,0.077,0.005,rSDSS
2458287.61460391,0.074,0.005,rSDSS
2458315.44046932,0.137,0.005,rSDSS
2458315.44945037,0.152,0.006,rSDSS
2458315.45839670,0.158,0.006,rSDSS
2458325.45263541,-0.039,0.005,rSDSS
2458325.46159325,-0.030,0.006,rSDSS
2458325.47056266,-0.007,0.006,rSDSS
2458366.34272891,-0.174,0.005,rSDSS
2458366.35165190,-0.182,0.004,rSDSS
2458366.36057489,-0.165,0.006,rSDSS
2458604.62381720,-0.021,0.005,rSDSS
2458604.63272955,-0.026,0.005,rSDSS
2458604.64165347,0.007,0.005,rSDSS
2458230.57943287,-0.263,0.008,J0660
2458230.58836845,-0.270,0.009,J0660
2458230.59730402,-0.259,0.008,J0660
2458244.55612481,-0.135,0.007,J0660
2458244.56506026,-0.131,0.007,J0660
2458244.57400728,-0.132,0.007,J0660
2458257.60688756,0.195,0.007,J0660
2458257.61584603,0.168,0.007,J0660
2458260.58883588,0.179,0.007,J0660
2458260.59781746,0.185,0.007,J0660
2458260.60678747,0.184,0.007,J0660
2458277.60101008,-0.247,0.009,J0660
2458277.60992204,-0.254,0.010,J0660
2458281.58879032,0.078,0.007,J0660
2458281.59772538,0.081,0.008,J0660
2458281.60664888,0.089,0.007,J0660
2458287.59819220,0.071,0.007,J0660
2458287.60711563,-0.007,0.007,J0660
2458287.61605064,0.078,0.008,J0660
2458315.44193915,0.151,0.008,J0660
2458315.45089706,0.176,0.009,J0660
2458315.45984339,0.168,0.011,J0660
2458325.45409367,-0.021,0.009,J0660
2458325.46305150,-0.015,0.009,J0660
2458325.47200934,0.006,0.009,J0660
2458366.34417557,-0.147,0.007,J0660
2458366.35309856,-0.134,0.007,J0660
2458366.36202155,-0.117,0.007,J0660
2458604.62525244,-0.009,0.007,J0660
2458604.63416479,0.000,0.009,J0660
2458604.64308871,0.014,0.008,J0660
2458230.58083340,-0.200,0.007,iSDSS
2458230.58976897,-0.202,0.007,iSDSS
2458230.59872769,-0.186,0.006,iSDSS
2458244.55753689,-0.098,0.005,iSDSS
2458244.56647234,-0.099,0.005,iSDSS
2458244.57541936,-0.097,0.006,iSDSS
2458257.62618183,0.168,0.006,iSDSS
2458260.59922952,0.200,0.006,iSDSS
2458277.59346385,-0.199,0.034,iSDSS
2458277.60241053,-0.171,0.006,iSDSS
2458277.61132249,-0.196,0.005,iSDSS
2458281.59020234,0.085,0.005,iSDSS
2458281.59913740,0.091,0.005,iSDSS
2458281.60806089,0.094,0.006,iSDSS
2458287.59959263,0.075,0.006,iSDSS
2458287.60852764,0.103,0.006,iSDSS
2458287.61746265,0.099,0.007,iSDSS
2458315.44335112,0.164,0.007,iSDSS
2458315.45229745,0.221,0.021,iSDSS
2458315.46124378,0.178,0.006,iSDSS
2458325.45550563,-0.018,0.007,iSDSS
2458325.46445189,0.004,0.007,iSDSS
2458325.47342130,-0.004,0.008,iSDSS
2458366.34557593,-0.089,0.006,iSDSS
2458366.35449893,-0.095,0.012,iSDSS
2458604.63557687,0.009,0.007,iSDSS
2458230.58226865,-0.122,0.007,J0861
2458230.59121579,-0.137,0.008,J0861
2458230.60016294,-0.123,0.007,J0861
2458244.55897212,-0.066,0.006,J0861
2458244.56790756,-0.062,0.006,J0861
2458244.57688931,-0.052,0.006,J0861
2458257.61869329,0.215,0.006,J0861
2458257.62761703,0.190,0.006,J0861
2458260.60066472,0.198,0.006,J0861
2458260.60962315,0.224,0.006,J0861
2458277.59491059,-0.181,0.023,J0861
2458277.60385727,-0.139,0.010,J0861
2458277.61279238,-0.166,0.008,J0861
2458281.59163750,0.066,0.008,J0861
2458281.60057257,0.079,0.008,J0861
2458281.60948449,0.075,0.009,J0861
2458287.60102779,0.087,0.009,J0861
2458287.60997437,0.065,0.009,J0861
2458287.61888623,0.051,0.011,J0861
2458315.44480938,0.158,0.008,J0861
2458315.45373257,0.206,0.024,J0861
2458315.46267890,0.169,0.017,J0861
2458325.45694073,-0.024,0.009,J0861
2458325.46592171,-0.005,0.008,J0861
2458325.47485640,-0.003,0.009,J0861
2458366.34702259,-0.104,0.007,J0861
2458366.35593401,-0.099,0.010,J0861
2458366.36486858,-0.096,0.008,J0861
2458604.62808819,0.003,0.008,J0861
2458604.64593603,0.018,0.008,J0861
