#Parameters from JPLUS_DR1
#TILE_ID,26124
#NUMBER,22000
#ALPHA_J2000,106.0844
#DELTA_J2000,40.1547
#J0378,15.454,0.006
#J0395,15.306,0.005
#J0410,14.943,0.004
#J0430,14.877,0.004
#J0515,14.557,0.003
#J0660,14.357,0.003
#J0861,14.272,0.002
#gSDSS,14.610,0.002
#iSDSS,14.267,0.002
#rSDSS,14.328,0.001
#uJAVA,15.857,0.007
#zSDSS,14.269,0.001
#HJD,DMAG,DMAGERR,FILTER
2458758.67876661,0.003,0.009,J0515
2458828.47453242,0.008,0.021,J0515
2458828.48332906,0.002,0.015,J0515
2458828.49212570,0.024,0.015,J0515
2458828.53512508,-0.000,0.011,J0515
2458828.54393329,0.017,0.012,J0515
2458828.55277623,-0.013,0.011,J0515
2458844.47455292,-0.004,0.009,J0515
2458844.48334934,-0.014,0.009,J0515
2458844.49214575,-0.002,0.008,J0515
2458846.46977336,0.032,0.009,J0515
2458846.47858132,0.003,0.009,J0515
2458846.48740085,0.003,0.008,J0515
2458851.42151618,-0.016,0.009,J0515
2458851.43035879,-0.027,0.010,J0515
2458851.43915510,-0.026,0.011,J0515
2458895.30184346,0.020,0.013,J0515
2458895.30840553,0.024,0.016,J0515
2458895.31495603,-0.022,0.023,J0515
2458895.32152968,-0.008,0.008,J0515
2458895.32808018,0.011,0.020,J0515
2458895.33466540,-0.013,0.051,J0515
2458895.34121589,-0.029,0.041,J0515
2458895.34778954,-0.090,0.026,J0515
2458895.35434004,0.103,0.060,J0515
2458895.36089054,-0.016,0.020,J0515
2458895.36744103,0.010,0.012,J0515
2458895.37401468,-0.010,0.009,J0515
2458895.38058832,0.002,0.009,J0515
2458895.38713882,-0.008,0.008,J0515
2458895.39368932,-0.010,0.008,J0515
2458895.40306371,0.004,0.008,J0515
2458895.40964893,-0.004,0.008,J0515
2458895.41623414,-0.011,0.008,J0515
2458895.42279621,0.002,0.008,J0515
2458209.36108256,0.084,0.003,rSDSS
2458209.36988959,0.056,0.004,rSDSS
2458209.37876607,0.038,0.004,rSDSS
2458212.36526547,-0.000,0.004,rSDSS
2458212.37408408,-0.002,0.004,rSDSS
2458212.38292583,-0.006,0.004,rSDSS
2458758.66207522,-0.002,0.004,rSDSS
2458758.67086077,0.005,0.004,rSDSS
2458758.67964632,0.002,0.004,rSDSS
2458828.47541209,-0.004,0.007,rSDSS
2458828.48420873,0.007,0.006,rSDSS
2458828.49300537,0.004,0.009,rSDSS
2458828.53600474,0.005,0.004,rSDSS
2458828.54481296,0.000,0.004,rSDSS
2458828.55365589,0.010,0.004,rSDSS
2458844.47543256,-0.004,0.004,rSDSS
2458844.48424055,-0.001,0.004,rSDSS
2458844.49302539,-0.008,0.004,rSDSS
2458846.47066457,0.037,0.005,rSDSS
2458846.47946096,0.006,0.006,rSDSS
2458846.48828049,-0.002,0.006,rSDSS
2458851.42240738,-0.014,0.004,rSDSS
2458851.43123842,-0.015,0.006,rSDSS
2458851.44003473,-0.008,0.004,rSDSS
2458209.36250603,0.084,0.005,J0660
2458209.37132464,0.058,0.005,J0660
2458209.38018954,0.042,0.005,J0660
2458212.36668895,0.001,0.005,J0660
2458212.37551913,0.000,0.008,J0660
2458212.38434931,-0.002,0.005,J0660
2458758.66345266,-0.003,0.005,J0660
2458758.67223821,-0.006,0.005,J0660
2458758.68103534,-0.001,0.005,J0660
2458828.47678945,0.017,0.018,J0660
2458828.48558610,0.001,0.008,J0660
2458828.49438274,0.008,0.012,J0660
2458828.53739368,0.011,0.007,J0660
2458828.54619032,-0.008,0.007,J0660
2458828.55504484,0.009,0.006,J0660
2458844.47680990,0.005,0.007,J0660
2458844.48561789,-0.000,0.005,J0660
2458844.49440273,-0.007,0.005,J0660
2458846.47204190,0.039,0.005,J0660
2458846.48084986,0.024,0.005,J0660
2458846.48965782,-0.002,0.005,J0660
2458851.42378470,-0.007,0.006,J0660
2458851.43261574,-0.007,0.006,J0660
2458851.44140047,-0.009,0.006,J0660
2458862.44694374,-0.013,0.007,J0660
2458862.45573989,-0.014,0.006,J0660
2458862.46453604,-0.012,0.006,J0660
2458863.45451873,0.006,0.006,J0660
2458863.46331487,-0.005,0.005,J0660
2458863.47213415,-0.019,0.005,J0660
2458895.30404239,0.009,0.006,J0660
2458895.31061604,0.007,0.014,J0660
2458895.31717811,-0.006,0.009,J0660
2458895.32372861,0.000,0.006,J0660
2458895.33030225,-0.017,0.017,J0660
2458895.33686433,-0.036,0.107,J0660
2458895.34343797,0.000,0.020,J0660
2458895.35000004,0.062,0.021,J0660
2458895.35655054,-0.007,0.027,J0660
2458895.36308947,0.013,0.010,J0660
2458895.36967468,0.007,0.007,J0660
2458895.38278725,0.002,0.005,J0660
2458895.38934933,0.000,0.005,J0660
2458895.39589982,-0.005,0.005,J0660
2458895.40526264,-0.006,0.005,J0660
2458895.41189415,-0.007,0.005,J0660
2458895.41844465,0.005,0.005,J0660
2458209.36390636,0.083,0.003,iSDSS
2458209.37272497,0.057,0.003,iSDSS
2458209.38161302,0.034,0.003,iSDSS
2458212.36810085,0.000,0.003,iSDSS
2458212.37691946,-0.000,0.005,iSDSS
2458212.38574964,-0.004,0.005,iSDSS
2458758.66486483,0.010,0.004,iSDSS
2458758.67365039,-0.006,0.004,iSDSS
2458758.68243594,-0.009,0.004,iSDSS
2458828.47820155,-0.006,0.017,iSDSS
2458828.48699819,0.008,0.009,iSDSS
2458828.49579483,-0.002,0.006,iSDSS
2458828.53880578,0.004,0.005,iSDSS
2458828.54759084,-0.001,0.005,iSDSS
2458828.55644536,0.012,0.004,iSDSS
2458209.36532984,0.078,0.004,J0861
2458209.37414845,0.047,0.003,J0861
2458209.38304807,0.027,0.003,J0861
2458212.36952433,-0.001,0.004,J0861
2458212.37835451,0.018,0.011,J0861
2458212.38718469,0.002,0.003,J0861
2458758.66634645,-0.006,0.005,J0861
2458758.67513201,-0.003,0.004,J0861
2458758.68392913,-0.004,0.005,J0861
2458828.47969466,-0.016,0.008,J0861
2458828.48847973,0.000,0.009,J0861
2458828.49727637,-0.000,0.006,J0861
2458828.54029889,-0.002,0.006,J0861
2458828.54908396,0.003,0.005,J0861
2458828.55793847,0.014,0.005,J0861
